Interference and Diffraction Data File Thu, Nov 22, 2018 1:27 PM
Sensor Position (Meters)	Light Intensity (Volts)
-0.00706	0.00732
-0.00706	0.00732
-0.00706	0.00281
-0.00706	0.00764
-0.00711	0.00700
-0.00711	0.00813
-0.00711	0.00893
-0.00711	0.00780
-0.00711	0.00877
-0.00711	0.00893
-0.00711	0.01070
-0.00711	0.00974
-0.00711	0.01022
-0.00717	0.01022
-0.00717	0.00990
-0.00717	0.00652
-0.00717	0.01006
-0.00717	0.01006
-0.00717	0.00958
-0.00717	0.00829
-0.00717	0.00684
-0.00717	0.00764
-0.00717	0.00893
-0.00722	0.00829
-0.00722	0.00942
-0.00722	0.00797
-0.00722	0.00829
-0.00722	0.00652
-0.00722	0.00732
-0.00722	0.00990
-0.00722	0.00845
-0.00722	0.00925
-0.00728	0.00668
-0.00728	0.00877
-0.00728	0.00877
-0.00728	0.00700
-0.00728	0.00942
-0.00728	0.00732
-0.00728	0.00829
-0.00728	0.00652
-0.00728	0.01038
-0.00728	0.00877
-0.00733	0.00861
-0.00733	0.00619
-0.00733	0.00732
-0.00733	0.00877
-0.00733	0.00684
-0.00733	0.00571
-0.00733	0.00668
-0.00733	0.00829
-0.00733	0.00700
-0.00739	0.00813
-0.00739	0.00925
-0.00739	0.00829
-0.00739	0.00748
-0.00739	0.00732
-0.00739	0.00829
-0.00739	0.00732
-0.00739	0.00507
-0.00739	0.00780
-0.00744	0.00748
-0.00744	0.00797
-0.00744	0.00684
-0.00744	0.00925
-0.00744	0.00780
-0.00744	0.00603
-0.00744	0.00813
-0.00744	0.00829
-0.00744	0.00748
-0.00750	0.00700
-0.00750	0.00684
-0.00750	0.00861
-0.00750	0.00716
-0.00750	0.00587
-0.00750	0.00797
-0.00750	0.00797
-0.00750	0.00780
-0.00750	0.00684
-0.00750	0.00845
-0.00756	0.00490
-0.00756	0.00442
-0.00756	0.00813
-0.00756	0.00797
-0.00756	0.00829
-0.00756	0.00764
-0.00756	0.00780
-0.00756	0.00603
-0.00756	0.00571
-0.00761	0.00523
-0.00761	0.00748
-0.00761	0.00700
-0.00761	0.00587
-0.00761	0.00329
-0.00761	0.00619
-0.00761	0.00635
-0.00761	0.00507
-0.00761	0.00474
-0.00767	0.00539
-0.00767	0.00748
-0.00767	0.00797
-0.00767	0.00668
-0.00767	0.00764
-0.00767	0.00571
-0.00767	0.00700
-0.00767	0.00635
-0.00767	0.00635
-0.00767	0.00539
-0.00772	0.00716
-0.00772	0.00764
-0.00772	0.00587
-0.00772	0.00523
-0.00772	0.00603
-0.00772	0.00764
-0.00772	0.00571
-0.00772	0.00523
-0.00772	0.00490
-0.00772	0.00426
-0.00778	0.00603
-0.00778	0.00539
-0.00778	0.00668
-0.00778	0.00813
-0.00778	0.00539
-0.00778	0.00635
-0.00778	0.00587
-0.00778	0.00635
-0.00778	0.00555
-0.00783	0.00539
-0.00783	0.00780
-0.00783	0.00410
-0.00783	0.00603
-0.00783	0.00635
-0.00783	0.00362
-0.00783	0.00797
-0.00783	0.00716
-0.00783	0.00490
-0.00789	0.00378
-0.00789	0.00507
-0.00789	0.00313
-0.00789	0.00458
-0.00789	0.00668
-0.00789	0.00523
-0.00789	0.00652
-0.00789	0.00619
-0.00789	0.00410
-0.00794	0.00619
-0.00794	0.00394
-0.00794	0.00490
-0.00794	0.00426
-0.00794	0.00362
-0.00794	0.00507
-0.00794	0.00458
-0.00794	0.00249
-0.00794	0.00329
-0.00800	0.00249
-0.00800	0.00490
-0.00800	0.00217
-0.00800	0.00442
-0.00800	0.00555
-0.00800	0.00378
-0.00800	0.00587
-0.00800	0.00635
-0.00800	0.00668
-0.00806	0.00442
-0.00806	0.00458
-0.00806	0.00555
-0.00806	0.00458
-0.00806	0.00426
-0.00806	0.00297
-0.00806	0.00458
-0.00806	0.00635
-0.00806	0.00507
-0.00811	0.00410
-0.00811	0.00474
-0.00811	0.00603
-0.00811	0.00603
-0.00811	0.00635
-0.00811	0.00571
-0.00811	0.00748
-0.00811	0.00490
-0.00811	0.00410
-0.00817	0.00523
-0.00817	0.00442
-0.00817	0.00555
-0.00817	0.00716
-0.00817	0.00297
-0.00817	0.00313
-0.00817	0.00426
-0.00817	0.00507
-0.00817	0.00474
-0.00817	0.00410
-0.00822	0.00297
-0.00822	0.00474
-0.00822	0.00539
-0.00822	0.00555
-0.00822	0.00200
-0.00822	0.00587
-0.00822	0.00378
-0.00822	0.00474
-0.00828	0.00474
-0.00828	0.00442
-0.00828	0.00378
-0.00828	0.00442
-0.00828	0.00120
-0.00828	0.00329
-0.00828	0.00507
-0.00828	0.00619
-0.00828	0.00603
-0.00833	0.00362
-0.00833	0.00619
-0.00833	0.00587
-0.00833	0.00329
-0.00833	0.00571
-0.00833	0.00458
-0.00833	0.00362
-0.00833	0.00555
-0.00833	0.00120
-0.00833	0.00426
-0.00839	0.00587
-0.00839	0.00474
-0.00839	0.00555
-0.00839	0.00555
-0.00839	0.00523
-0.00839	0.00635
-0.00839	0.00249
-0.00839	0.00587
-0.00839	0.00587
-0.00844	0.00313
-0.00844	0.00539
-0.00844	0.00329
-0.00844	0.00297
-0.00844	0.00555
-0.00844	0.00587
-0.00844	0.00184
-0.00844	0.00700
-0.00844	0.00668
-0.00850	0.00635
-0.00850	0.00394
-0.00850	0.00523
-0.00850	0.00474
-0.00850	0.00490
-0.00850	0.00539
-0.00850	0.00668
-0.00850	0.00474
-0.00850	0.00507
-0.00856	0.00410
-0.00856	0.00603
-0.00856	0.00571
-0.00856	0.00458
-0.00856	0.00523
-0.00856	0.00603
-0.00856	0.00635
-0.00856	0.00523
-0.00856	0.00635
-0.00856	0.00635
-0.00861	0.00764
-0.00861	0.00668
-0.00861	0.00603
-0.00861	0.00587
-0.00861	0.00684
-0.00861	0.00813
-0.00861	0.00732
-0.00861	0.00716
-0.00861	0.00652
-0.00867	0.00490
-0.00867	0.00764
-0.00867	0.00942
-0.00867	0.00603
-0.00867	0.00813
-0.00867	0.00780
-0.00867	0.00732
-0.00867	0.00619
-0.00867	0.00571
-0.00872	0.00619
-0.00872	0.00523
-0.00872	0.00555
-0.00872	0.00635
-0.00872	0.00652
-0.00872	0.00732
-0.00872	0.00748
-0.00872	0.00603
-0.00872	0.00813
-0.00872	0.00523
-0.00878	0.00780
-0.00878	0.00458
-0.00878	0.01022
-0.00878	0.00813
-0.00878	0.00635
-0.00878	0.00925
-0.00878	0.00893
-0.00878	0.00700
-0.00878	0.00861
-0.00878	0.00668
-0.00883	0.00571
-0.00883	0.00603
-0.00883	0.00925
-0.00883	0.00635
-0.00883	0.00748
-0.00883	0.00716
-0.00883	0.00958
-0.00883	0.00748
-0.00883	0.01022
-0.00889	0.01360
-0.00889	0.00877
-0.00889	0.00925
-0.00889	0.01022
-0.00889	0.01006
-0.00889	0.01183
-0.00889	0.01022
-0.00889	0.01038
-0.00889	0.01038
-0.00894	0.01135
-0.00894	0.00829
-0.00894	0.01054
-0.00894	0.00958
-0.00894	0.00958
-0.00894	0.01119
-0.00894	0.00925
-0.00894	0.00925
-0.00894	0.01151
-0.00894	0.01054
-0.00900	0.00893
-0.00900	0.00829
-0.00900	0.01070
-0.00900	0.01119
-0.00900	0.01070
-0.00900	0.01167
-0.00900	0.01328
-0.00900	0.01119
-0.00900	0.01151
-0.00906	0.01167
-0.00906	0.00925
-0.00906	0.01167
-0.00906	0.01232
-0.00906	0.01119
-0.00906	0.01183
-0.00906	0.01328
-0.00906	0.01328
-0.00906	0.01441
-0.00906	0.01199
-0.00911	0.01183
-0.00911	0.01232
-0.00911	0.01006
-0.00911	0.01232
-0.00911	0.01377
-0.00911	0.01441
-0.00911	0.01232
-0.00911	0.01489
-0.00911	0.01280
-0.00917	0.01521
-0.00917	0.01425
-0.00917	0.01199
-0.00917	0.01296
-0.00917	0.01232
-0.00917	0.01296
-0.00917	0.01328
-0.00917	0.01489
-0.00917	0.01666
-0.00917	0.01344
-0.00922	0.01505
-0.00922	0.01264
-0.00922	0.01666
-0.00922	0.01586
-0.00922	0.01731
-0.00922	0.01554
-0.00922	0.01377
-0.00922	0.01634
-0.00922	0.01795
-0.00922	0.01554
-0.00928	0.01473
-0.00928	0.01570
-0.00928	0.01811
-0.00928	0.01489
-0.00928	0.01779
-0.00928	0.01940
-0.00928	0.01699
-0.00928	0.01586
-0.00928	0.01747
-0.00933	0.01892
-0.00933	0.01763
-0.00933	0.01795
-0.00933	0.01989
-0.00933	0.01747
-0.00933	0.01876
-0.00933	0.01908
-0.00933	0.01956
-0.00933	0.02085
-0.00933	0.02101
-0.00939	0.02005
-0.00939	0.01892
-0.00939	0.01828
-0.00939	0.02021
-0.00939	0.02021
-0.00939	0.01892
-0.00939	0.01634
-0.00939	0.01989
-0.00939	0.01795
-0.00939	0.02246
-0.00944	0.02134
-0.00944	0.01989
-0.00944	0.02230
-0.00944	0.02279
-0.00944	0.02214
-0.00944	0.02214
-0.00944	0.02069
-0.00944	0.02214
-0.00944	0.02456
-0.00950	0.02295
-0.00950	0.02472
-0.00950	0.02440
-0.00950	0.02359
-0.00950	0.02440
-0.00950	0.02359
-0.00950	0.02424
-0.00950	0.02440
-0.00950	0.02375
-0.00950	0.02375
-0.00956	0.02536
-0.00956	0.02601
-0.00956	0.02520
-0.00956	0.02134
-0.00956	0.02520
-0.00956	0.02569
-0.00956	0.02536
-0.00956	0.02698
-0.00956	0.02730
-0.00956	0.02730
-0.00961	0.02843
-0.00961	0.02810
-0.00961	0.02891
-0.00961	0.02907
-0.00961	0.02649
-0.00961	0.02601
-0.00961	0.02681
-0.00961	0.02810
-0.00961	0.02698
-0.00961	0.02875
-0.00967	0.02907
-0.00967	0.02907
-0.00967	0.02569
-0.00967	0.03036
-0.00967	0.02762
-0.00967	0.02826
-0.00967	0.03068
-0.00967	0.03245
-0.00967	0.02988
-0.00972	0.03004
-0.00972	0.03374
-0.00972	0.03149
-0.00972	0.02794
-0.00972	0.03084
-0.00972	0.03181
-0.00972	0.03020
-0.00972	0.03229
-0.00972	0.03439
-0.00978	0.03519
-0.00978	0.03278
-0.00978	0.03487
-0.00978	0.03455
-0.00978	0.03503
-0.00978	0.03261
-0.00978	0.03390
-0.00978	0.03600
-0.00978	0.03745
-0.00978	0.03406
-0.00983	0.03745
-0.00983	0.03423
-0.00983	0.03600
-0.00983	0.03680
-0.00983	0.03857
-0.00983	0.03680
-0.00983	0.03551
-0.00983	0.03616
-0.00983	0.03632
-0.00989	0.03954
-0.00989	0.03970
-0.00989	0.03568
-0.00989	0.03729
-0.00989	0.03986
-0.00989	0.03970
-0.00989	0.04019
-0.00989	0.03841
-0.00989	0.04131
-0.00994	0.03890
-0.00994	0.03809
-0.00994	0.04131
-0.00994	0.04212
-0.00994	0.04051
-0.00994	0.03970
-0.00994	0.04131
-0.00994	0.04099
-0.00994	0.04002
-0.00994	0.04180
-0.01000	0.04357
-0.01000	0.04019
-0.01000	0.04276
-0.01000	0.04437
-0.01000	0.04470
-0.01000	0.04518
-0.01000	0.04663
-0.01000	0.04599
-0.01000	0.04437
-0.01000	0.04679
-0.01006	0.04695
-0.01006	0.04550
-0.01006	0.04647
-0.01006	0.04566
-0.01006	0.04776
-0.01006	0.04856
-0.01006	0.04711
-0.01006	0.04969
-0.01006	0.04599
-0.01011	0.04711
-0.01011	0.04454
-0.01011	0.05114
-0.01011	0.04937
-0.01011	0.04921
-0.01011	0.04937
-0.01011	0.04856
-0.01011	0.05066
-0.01011	0.04872
-0.01017	0.04953
-0.01017	0.05114
-0.01017	0.05227
-0.01017	0.05162
-0.01017	0.05291
-0.01017	0.05356
-0.01017	0.05485
-0.01017	0.05227
-0.01017	0.05275
-0.01022	0.05388
-0.01022	0.05404
-0.01022	0.05517
-0.01022	0.05614
-0.01022	0.05742
-0.01022	0.05694
-0.01022	0.05630
-0.01022	0.05630
-0.01022	0.05597
-0.01022	0.05871
-0.01028	0.05807
-0.01028	0.05807
-0.01028	0.05775
-0.01028	0.05904
-0.01028	0.06145
-0.01028	0.05807
-0.01028	0.05871
-0.01028	0.06065
-0.01028	0.05823
-0.01033	0.06032
-0.01033	0.05936
-0.01033	0.06081
-0.01033	0.06113
-0.01033	0.06161
-0.01033	0.05839
-0.01033	0.06177
-0.01033	0.06177
-0.01033	0.06274
-0.01039	0.06258
-0.01039	0.06371
-0.01039	0.06806
-0.01039	0.06355
-0.01039	0.06564
-0.01039	0.06210
-0.01039	0.06290
-0.01039	0.06258
-0.01039	0.06757
-0.01039	0.06548
-0.01044	0.06516
-0.01044	0.06580
-0.01044	0.06564
-0.01044	0.06822
-0.01044	0.06532
-0.01044	0.07015
-0.01044	0.06773
-0.01044	0.06822
-0.01044	0.06902
-0.01050	0.07225
-0.01050	0.06822
-0.01050	0.07063
-0.01050	0.06886
-0.01050	0.07160
-0.01050	0.07337
-0.01050	0.07160
-0.01050	0.07031
-0.01050	0.06983
-0.01056	0.07386
-0.01056	0.07418
-0.01056	0.07273
-0.01056	0.07402
-0.01056	0.07241
-0.01056	0.07289
-0.01056	0.07418
-0.01056	0.07498
-0.01056	0.07498
-0.01061	0.07627
-0.01061	0.07676
-0.01061	0.07676
-0.01061	0.07386
-0.01061	0.07627
-0.01061	0.07821
-0.01061	0.07676
-0.01061	0.07821
-0.01061	0.07885
-0.01067	0.07869
-0.01067	0.07917
-0.01067	0.07708
-0.01067	0.08095
-0.01067	0.07966
-0.01067	0.08111
-0.01067	0.08062
-0.01067	0.08095
-0.01067	0.08014
-0.01072	0.08288
-0.01072	0.07933
-0.01072	0.08288
-0.01072	0.08433
-0.01072	0.08191
-0.01072	0.08304
-0.01072	0.08497
-0.01072	0.08433
-0.01072	0.08594
-0.01078	0.08497
-0.01078	0.08562
-0.01078	0.08529
-0.01078	0.08803
-0.01078	0.08513
-0.01078	0.08836
-0.01078	0.08739
-0.01078	0.08723
-0.01078	0.08707
-0.01083	0.08674
-0.01083	0.08836
-0.01083	0.08626
-0.01083	0.08787
-0.01083	0.08707
-0.01083	0.08884
-0.01083	0.09061
-0.01083	0.09222
-0.01083	0.09238
-0.01083	0.09126
-0.01089	0.09335
-0.01089	0.09158
-0.01089	0.09142
-0.01089	0.09142
-0.01089	0.09335
-0.01089	0.09432
-0.01089	0.09287
-0.01089	0.09480
-0.01089	0.09448
-0.01094	0.09222
-0.01094	0.09464
-0.01094	0.09561
-0.01094	0.09609
-0.01094	0.09722
-0.01094	0.09689
-0.01094	0.09722
-0.01094	0.09609
-0.01094	0.09899
-0.01100	0.09899
-0.01100	0.09818
-0.01100	0.09947
-0.01100	0.10028
-0.01100	0.10044
-0.01100	0.10028
-0.01100	0.09915
-0.01100	0.10141
-0.01100	0.10141
-0.01106	0.09979
-0.01106	0.09931
-0.01106	0.10189
-0.01106	0.10173
-0.01106	0.10205
-0.01106	0.10286
-0.01106	0.10237
-0.01106	0.10382
-0.01106	0.10286
-0.01106	0.10286
-0.01111	0.10286
-0.01111	0.10576
-0.01111	0.10366
-0.01111	0.10672
-0.01111	0.10608
-0.01111	0.10624
-0.01111	0.10318
-0.01111	0.10624
-0.01111	0.10576
-0.01117	0.10720
-0.01117	0.10559
-0.01117	0.10624
-0.01117	0.10849
-0.01117	0.10592
-0.01117	0.10769
-0.01117	0.10769
-0.01117	0.10253
-0.01117	0.10930
-0.01122	0.10930
-0.01122	0.11075
-0.01122	0.11043
-0.01122	0.11204
-0.01122	0.11172
-0.01122	0.11155
-0.01122	0.11075
-0.01122	0.11284
-0.01122	0.11123
-0.01122	0.11317
-0.01128	0.11268
-0.01128	0.11300
-0.01128	0.11300
-0.01128	0.11365
-0.01128	0.11188
-0.01128	0.11043
-0.01128	0.11365
-0.01128	0.11445
-0.01128	0.11252
-0.01128	0.11317
-0.01133	0.11574
-0.01133	0.11478
-0.01133	0.11510
-0.01133	0.11381
-0.01133	0.11462
-0.01133	0.11462
-0.01133	0.11752
-0.01133	0.11220
-0.01133	0.11607
-0.01139	0.11913
-0.01139	0.11687
-0.01139	0.11977
-0.01139	0.11671
-0.01139	0.11784
-0.01139	0.11816
-0.01139	0.11590
-0.01139	0.11816
-0.01139	0.11816
-0.01144	0.11848
-0.01144	0.11768
-0.01144	0.11671
-0.01144	0.11977
-0.01144	0.12622
-0.01144	0.12283
-0.01144	0.11993
-0.01144	0.12267
-0.01144	0.12090
-0.01144	0.12170
-0.01150	0.12090
-0.01150	0.12235
-0.01150	0.12074
-0.01150	0.12219
-0.01150	0.12251
-0.01150	0.12315
-0.01150	0.12219
-0.01150	0.12396
-0.01150	0.12493
-0.01150	0.12557
-0.01156	0.12170
-0.01156	0.12460
-0.01156	0.12396
-0.01156	0.12509
-0.01156	0.12493
-0.01156	0.12525
-0.01156	0.12396
-0.01156	0.12525
-0.01156	0.12638
-0.01161	0.12702
-0.01161	0.12622
-0.01161	0.12638
-0.01161	0.12622
-0.01161	0.12783
-0.01161	0.12912
-0.01161	0.12686
-0.01161	0.12799
-0.01161	0.12589
-0.01161	0.12525
-0.01167	0.13008
-0.01167	0.12863
-0.01167	0.13008
-0.01167	0.12573
-0.01167	0.12750
-0.01167	0.12686
-0.01167	0.12863
-0.01167	0.12815
-0.01167	0.13089
-0.01167	0.13266
-0.01172	0.13008
-0.01172	0.13105
-0.01172	0.13073
-0.01172	0.13137
-0.01172	0.12895
-0.01172	0.13089
-0.01172	0.13105
-0.01172	0.13218
-0.01172	0.13121
-0.01172	0.13185
-0.01178	0.13330
-0.01178	0.13330
-0.01178	0.13443
-0.01178	0.13089
-0.01178	0.13201
-0.01178	0.13234
-0.01178	0.13266
-0.01178	0.13201
-0.01178	0.13556
-0.01183	0.13314
-0.01183	0.13330
-0.01183	0.13459
-0.01183	0.13395
-0.01183	0.13314
-0.01183	0.13218
-0.01183	0.13411
-0.01183	0.13346
-0.01183	0.13475
-0.01183	0.13314
-0.01189	0.13411
-0.01189	0.13556
-0.01189	0.13459
-0.01189	0.13314
-0.01189	0.13524
-0.01189	0.13540
-0.01189	0.13636
-0.01189	0.13636
-0.01189	0.13475
-0.01189	0.13540
-0.01194	0.13346
-0.01194	0.13314
-0.01194	0.13363
-0.01194	0.13524
-0.01194	0.13218
-0.01194	0.13604
-0.01194	0.13588
-0.01194	0.13781
-0.01194	0.13653
-0.01200	0.13540
-0.01200	0.13346
-0.01200	0.13491
-0.01200	0.13653
-0.01200	0.13717
-0.01200	0.13765
-0.01200	0.13508
-0.01200	0.13781
-0.01200	0.13556
-0.01200	0.13572
-0.01206	0.13814
-0.01206	0.13798
-0.01206	0.13588
-0.01206	0.13781
-0.01206	0.13749
-0.01206	0.13685
-0.01206	0.13620
-0.01206	0.13862
-0.01206	0.13830
-0.01211	0.13733
-0.01211	0.13910
-0.01211	0.13878
-0.01211	0.13685
-0.01211	0.13685
-0.01211	0.14313
-0.01211	0.13524
-0.01211	0.13717
-0.01211	0.13556
-0.01211	0.13588
-0.01217	0.13604
-0.01217	0.13765
-0.01217	0.13685
-0.01217	0.13491
-0.01217	0.13636
-0.01217	0.13733
-0.01217	0.13685
-0.01217	0.13717
-0.01217	0.13733
-0.01222	0.13491
-0.01222	0.13669
-0.01222	0.13653
-0.01222	0.13491
-0.01222	0.13508
-0.01222	0.13411
-0.01222	0.13379
-0.01222	0.13620
-0.01222	0.13620
-0.01222	0.13475
-0.01228	0.13266
-0.01228	0.13475
-0.01228	0.13363
-0.01228	0.13459
-0.01228	0.13411
-0.01228	0.13363
-0.01228	0.13363
-0.01228	0.13524
-0.01228	0.13169
-0.01233	0.13089
-0.01233	0.13169
-0.01233	0.13475
-0.01233	0.13330
-0.01233	0.13491
-0.01233	0.13475
-0.01233	0.13524
-0.01233	0.13540
-0.01233	0.13266
-0.01233	0.13491
-0.01239	0.13556
-0.01239	0.13572
-0.01239	0.13379
-0.01239	0.13701
-0.01239	0.13830
-0.01239	0.13620
-0.01239	0.13878
-0.01239	0.13733
-0.01239	0.13910
-0.01244	0.14007
-0.01244	0.13781
-0.01244	0.14168
-0.01244	0.14152
-0.01244	0.13926
-0.01244	0.14249
-0.01244	0.14345
-0.01244	0.14152
-0.01244	0.14136
-0.01244	0.14088
-0.01250	0.14361
-0.01250	0.14394
-0.01250	0.14104
-0.01250	0.14039
-0.01250	0.14120
-0.01250	0.14007
-0.01250	0.13991
-0.01250	0.14152
-0.01250	0.13991
-0.01256	0.13975
-0.01256	0.13491
-0.01256	0.13733
-0.01256	0.13508
-0.01256	0.13540
-0.01256	0.13975
-0.01256	0.13717
-0.01256	0.13765
-0.01256	0.13620
-0.01261	0.13798
-0.01261	0.13685
-0.01261	0.13685
-0.01261	0.13717
-0.01261	0.13491
-0.01261	0.13572
-0.01261	0.13411
-0.01261	0.13814
-0.01261	0.13669
-0.01267	0.13701
-0.01267	0.13765
-0.01267	0.13749
-0.01267	0.13749
-0.01267	0.13669
-0.01267	0.13588
-0.01267	0.13798
-0.01267	0.13798
-0.01267	0.13604
-0.01267	0.13604
-0.01272	0.13443
-0.01272	0.13266
-0.01272	0.12783
-0.01272	0.13524
-0.01272	0.13395
-0.01272	0.13508
-0.01272	0.13379
-0.01272	0.13411
-0.01272	0.13636
-0.01272	0.13524
-0.01278	0.13588
-0.01278	0.13475
-0.01278	0.13089
-0.01278	0.13073
-0.01278	0.13234
-0.01278	0.13878
-0.01278	0.13218
-0.01278	0.13508
-0.01278	0.13330
-0.01283	0.13298
-0.01283	0.13056
-0.01283	0.13153
-0.01283	0.13379
-0.01283	0.13105
-0.01283	0.13073
-0.01283	0.13105
-0.01283	0.13218
-0.01283	0.13073
-0.01289	0.12976
-0.01289	0.13185
-0.01289	0.12767
-0.01289	0.12895
-0.01289	0.12686
-0.01289	0.12895
-0.01289	0.12912
-0.01289	0.13073
-0.01289	0.13121
-0.01294	0.12718
-0.01294	0.13024
-0.01294	0.13073
-0.01294	0.12734
-0.01294	0.12863
-0.01294	0.12605
-0.01294	0.12767
-0.01294	0.12767
-0.01294	0.12622
-0.01294	0.12670
-0.01300	0.12622
-0.01300	0.12799
-0.01300	0.12622
-0.01300	0.12702
-0.01300	0.12444
-0.01300	0.12718
-0.01300	0.12267
-0.01300	0.12396
-0.01300	0.12573
-0.01306	0.12541
-0.01306	0.12525
-0.01306	0.12509
-0.01306	0.12525
-0.01306	0.12525
-0.01306	0.12364
-0.01306	0.12170
-0.01306	0.12251
-0.01306	0.12154
-0.01311	0.12332
-0.01311	0.12348
-0.01311	0.12299
-0.01311	0.12138
-0.01311	0.12348
-0.01311	0.12122
-0.01311	0.11929
-0.01311	0.12090
-0.01311	0.12203
-0.01311	0.12042
-0.01317	0.12025
-0.01317	0.11993
-0.01317	0.11929
-0.01317	0.11897
-0.01317	0.11929
-0.01317	0.12009
-0.01317	0.11784
-0.01317	0.11929
-0.01317	0.11880
-0.01322	0.11913
-0.01322	0.11880
-0.01322	0.11639
-0.01322	0.11542
-0.01322	0.11639
-0.01322	0.11784
-0.01322	0.11623
-0.01322	0.11494
-0.01322	0.11349
-0.01328	0.11478
-0.01328	0.11590
-0.01328	0.11510
-0.01328	0.11365
-0.01328	0.11494
-0.01328	0.11317
-0.01328	0.11172
-0.01328	0.11188
-0.01328	0.11397
-0.01333	0.11284
-0.01333	0.11300
-0.01333	0.11268
-0.01333	0.11188
-0.01333	0.10833
-0.01333	0.11139
-0.01333	0.11268
-0.01333	0.11172
-0.01333	0.10865
-0.01333	0.10978
-0.01339	0.10946
-0.01339	0.11059
-0.01339	0.10592
-0.01339	0.10801
-0.01339	0.10898
-0.01339	0.11107
-0.01339	0.10882
-0.01339	0.10914
-0.01339	0.10704
-0.01344	0.10737
-0.01344	0.10817
-0.01344	0.10672
-0.01344	0.10801
-0.01344	0.10656
-0.01344	0.10414
-0.01344	0.10720
-0.01344	0.10479
-0.01344	0.10286
-0.01350	0.10108
-0.01350	0.10382
-0.01350	0.10479
-0.01350	0.10173
-0.01350	0.10592
-0.01350	0.10479
-0.01350	0.10334
-0.01350	0.10302
-0.01350	0.10060
-0.01356	0.10318
-0.01356	0.10044
-0.01356	0.09947
-0.01356	0.10028
-0.01356	0.10189
-0.01356	0.10092
-0.01356	0.09979
-0.01356	0.09915
-0.01356	0.09834
-0.01356	0.09947
-0.01361	0.09915
-0.01361	0.10012
-0.01361	0.09786
-0.01361	0.09818
-0.01361	0.09673
-0.01361	0.09706
-0.01361	0.09399
-0.01361	0.10237
-0.01361	0.09448
-0.01361	0.09544
-0.01367	0.09641
-0.01367	0.09448
-0.01367	0.09593
-0.01367	0.09593
-0.01367	0.09609
-0.01367	0.09271
-0.01367	0.09367
-0.01367	0.09109
-0.01367	0.09399
-0.01372	0.09206
-0.01372	0.08997
-0.01372	0.09238
-0.01372	0.09335
-0.01372	0.09351
-0.01372	0.09335
-0.01372	0.09061
-0.01372	0.09190
-0.01372	0.09093
-0.01372	0.09190
-0.01378	0.08981
-0.01378	0.08916
-0.01378	0.08803
-0.01378	0.09174
-0.01378	0.08900
-0.01378	0.08932
-0.01378	0.08674
-0.01378	0.08916
-0.01378	0.08948
-0.01378	0.08578
-0.01383	0.08755
-0.01383	0.08739
-0.01383	0.08642
-0.01383	0.08578
-0.01383	0.08610
-0.01383	0.08626
-0.01383	0.08562
-0.01383	0.08304
-0.01383	0.08610
-0.01389	0.08304
-0.01389	0.08497
-0.01389	0.08304
-0.01389	0.08304
-0.01389	0.08368
-0.01389	0.08256
-0.01389	0.08288
-0.01389	0.08256
-0.01389	0.08095
-0.01394	0.08240
-0.01394	0.08095
-0.01394	0.08046
-0.01394	0.08127
-0.01394	0.07966
-0.01394	0.07901
-0.01394	0.07837
-0.01394	0.07885
-0.01394	0.07950
-0.01394	0.07772
-0.01400	0.07772
-0.01400	0.07853
-0.01400	0.07821
-0.01400	0.07563
-0.01400	0.07595
-0.01400	0.07708
-0.01400	0.07676
-0.01400	0.07434
-0.01400	0.07321
-0.01400	0.07611
-0.01406	0.07176
-0.01406	0.07676
-0.01406	0.07547
-0.01406	0.07273
-0.01406	0.07241
-0.01406	0.07225
-0.01406	0.07434
-0.01406	0.06870
-0.01406	0.07031
-0.01411	0.07128
-0.01411	0.07128
-0.01411	0.06935
-0.01411	0.06870
-0.01411	0.06999
-0.01411	0.07015
-0.01411	0.07047
-0.01411	0.06838
-0.01411	0.06902
-0.01411	0.06854
-0.01417	0.06983
-0.01417	0.06854
-0.01417	0.06693
-0.01417	0.06709
-0.01417	0.06338
-0.01417	0.06596
-0.01417	0.06548
-0.01417	0.06677
-0.01417	0.06451
-0.01417	0.06580
-0.01422	0.06564
-0.01422	0.06290
-0.01422	0.06451
-0.01422	0.06306
-0.01422	0.06451
-0.01422	0.06210
-0.01422	0.06306
-0.01422	0.06306
-0.01422	0.06274
-0.01422	0.06145
-0.01428	0.06032
-0.01428	0.05871
-0.01428	0.06258
-0.01428	0.06113
-0.01428	0.05936
-0.01428	0.05984
-0.01428	0.06081
-0.01428	0.06032
-0.01428	0.05855
-0.01433	0.05968
-0.01433	0.05904
-0.01433	0.05920
-0.01433	0.05855
-0.01433	0.05694
-0.01433	0.05710
-0.01433	0.05807
-0.01433	0.05565
-0.01433	0.05597
-0.01433	0.05533
-0.01439	0.05436
-0.01439	0.05775
-0.01439	0.05340
-0.01439	0.05501
-0.01439	0.05388
-0.01439	0.05436
-0.01439	0.05372
-0.01439	0.05227
-0.01439	0.05243
-0.01439	0.05452
-0.01444	0.05034
-0.01444	0.05243
-0.01444	0.05404
-0.01444	0.05034
-0.01444	0.05050
-0.01444	0.04969
-0.01444	0.04889
-0.01444	0.05130
-0.01444	0.05146
-0.01444	0.05066
-0.01450	0.04872
-0.01450	0.04905
-0.01450	0.05114
-0.01450	0.04985
-0.01450	0.04937
-0.01450	0.05034
-0.01450	0.04534
-0.01450	0.04744
-0.01450	0.04566
-0.01456	0.04679
